tweet_id,created_at,text,clean_text,cluster
48425,Sat Nov 11 05:57:56 +0000 2017,"@VerizonSupport Yes, and at the time it occurs, it appears to be hanging at Verizon servers. Usually however, when it occurs, it just hangs for a while and then suddenly starts working, almost as though the connection is being reset.","yes, and at the time it occurs, it appears to be hanging at verizon servers. usually however, when it occurs, it just hangs for a while and then suddenly starts working, almost as though the connection is being reset.",6
48423,Sat Nov 11 06:07:22 +0000 2017,@VerizonSupport I will gladly when it occurs. This is always the issue; it is not consistent. I've asked that my equipment and fiber run be checked to no avail.,i will gladly when it occurs. this is always the issue; it is not consistent. i've asked that my equipment and fiber run be checked to no avail.,3
48463,Sat Nov 11 06:11:47 +0000 2017,@115722 fix my fuckin showtime login bitch,fix my fuckin showtime login bitch,10
48457,Sat Nov 11 06:22:50 +0000 2017,@VerizonSupport That’s what I’m using. I’m on a desktop not a phone just to clarify. When I️ click login via tv provider and choose Verizon I️ don’t ever reach a website it’s a completely white screen,that’s what i’m using. i’m on a desktop not a phone just to clarify. when i️ click login via tv provider and choose verizon i️ don’t ever reach a website it’s a completely white screen,6
48453,Sat Nov 11 06:36:12 +0000 2017,"Dear @115722, please get installed on my@road. You’re on the road in front of and the one behind me. Please figure out this issue. @115955 @Ask_Spectrum is literally the worst service I’ve ever had. I’d rather go back to the days of AOL dial up...","dear , please get installed on my . you’re on the road in front of and the one behind me. please figure out this issue. is literally the worst service i’ve ever had. i’d rather go back to the days of aol dial up...",3
48451,Sat Nov 11 06:42:36 +0000 2017,What’s the update between @126787 and @115722 ? Did you reach a settlement yet ?,what’s the update between and ? did you reach a settlement yet ?,10
48449,Sat Nov 11 06:45:20 +0000 2017,@VerizonSupport Is Verizon even trying to settle with Univision? I though Univision is a must carry channel ?,is verizon even trying to settle with univision? i though univision is a must carry channel ?,2
48447,Sat Nov 11 06:47:37 +0000 2017,"@VerizonSupport Thanks , I’m just wondering is Univision a must carry channel ?","thanks , i’m just wondering is univision a must carry channel ?",6
48445,Sat Nov 11 06:55:35 +0000 2017,@VerizonSupport It’s a local channel,it’s a local channel,10
48421,Sat Nov 11 06:59:26 +0000 2017,@VerizonSupport Is there any way to get someone deployed to check the equipment? This seems to be a recurring theme and no one has been out to check the equipment in over 4 years.,is there any way to get someone deployed to check the equipment? this seems to be a recurring theme and no one has been out to check the equipment in over 4 years.,10
176101,Sat Nov 25 00:23:46 +0000 2017,@115725 @verizonsupport you guys charge your customers for devices that do not work. That sounds outlandish and greedy! I am receiving the poorest service and having to pay for it? https://t.co/rVYvvXF8H8,you guys charge your customers for devices that do not work. that sounds outlandish and greedy! i am receiving the poorest service and having to pay for it?,10
177496,Sat Nov 25 00:29:35 +0000 2017,@115725 on hold for 12 plus minutes as I am looking to purchase internet and tv from you.  Should I call someone else????,on hold for 12 plus minutes as i am looking to purchase internet and tv from you. should i call someone else????,0
176100,Sat Nov 25 00:29:53 +0000 2017,@VerizonSupport I have DSL.,i have dsl.,10
177492,Sat Nov 25 00:49:30 +0000 2017,@115722 @118134 We are having issues again during the final seconds of the Duke v Texas game. All other streaming is stopped and it still buffers every 10 seconds.,we are having issues again during the final seconds of the duke v texas game. all other streaming is stopped and it still buffers every 10 seconds.,10
177469,Sat Nov 25 01:00:52 +0000 2017,@VerizonSupport internet in Providence says connected but is not working,internet in providence says connected but is not working,0
183107,Sat Nov 25 01:10:35 +0000 2017,@VerizonSupport outage in north jersey ?,outage in north jersey ?,11
183112,Sat Nov 25 01:10:43 +0000 2017,"@VerizonSupport There is no information on my tv channel information. The network shows up on the bar but none of the shows, times or descriptions are showing up","there is no information on my tv channel information. the network shows up on the bar but none of the shows, times or descriptions are showing up",10
183105,Sat Nov 25 01:17:54 +0000 2017,"@VerizonSupport Wrong link, I already have Verizon. Tried to hard restart my modem and both the world (?) icon and WiFi icons are blinking red.","wrong link, i already have verizon. tried to hard restart my modem and both the world (?) icon and wifi icons are blinking red.",2
183101,Sat Nov 25 01:38:35 +0000 2017,"@VerizonSupport Did that multiple times, same result.","did that multiple times, same result.",10
183099,Sat Nov 25 01:45:00 +0000 2017,@VerizonSupport Don’t believe there is one? I just see this and nothing else out of the ordinary connected to it.,don’t believe there is one? i just see this and nothing else out of the ordinary connected to it.,6
132736,Sat Nov 25 01:49:24 +0000 2017,@116136 Your product sucks. My internet is too slow and your customer service is useless. Hello VERZON!!!,your product sucks. my internet is too slow and your customer service is useless. hello verzon!!!,8
177479,Sat Nov 25 01:53:42 +0000 2017,@VerizonSupport I did that and it did not work. It still shows as connected on laptop and devices but nothing is loading,i did that and it did not work. it still shows as connected on laptop and devices but nothing is loading,10
183096,Sat Nov 25 01:55:11 +0000 2017,@VerizonSupport Think my tweet didn’t go thru. Please advise on next steps. https://t.co/xjdhcIXzKv,think my tweet didn’t go thru. please advise on next steps.,10
177484,Sat Nov 25 01:58:32 +0000 2017,@VerizonSupport What do you mean by wired?,what do you mean by wired?,10
183095,Sat Nov 25 02:04:05 +0000 2017,"@VerizonSupport Works now, thank you.","works now, thank you.",10
239887,Sat Nov 25 02:06:58 +0000 2017,@VerizonSupport #verizon #fios landline installed 1.5 years ago and the callerID is still someone else's name when I make outgoing calls. I've contacted customer support several times and this still hasn't been resolved. Considering switching providers if no solution. Pls advise.,verizon fios landline installed 1.5 years ago and the callerid is still someone else's name when i make outgoing calls. i've contacted customer support several times and this still hasn't been resolved. considering switching providers if no solution. pls advise.,2
239879,Sat Nov 25 02:13:07 +0000 2017,Yo @115722 why does your on demand UI suck so terribly???,yo why does your on demand ui suck so terribly???,10
239884,Sat Nov 25 02:31:03 +0000 2017,"@VerizonSupport Hello! Y'all are making a service call to my house tomorrow. I won't be there, but I gave you the number of the friend who would be here during the visit. But now, it'll be a DIFFERENT person here. How can I update the contact number so the tech knows who to call?","hello! y'all are making a service call to my house tomorrow. i won't be there, but i gave you the number of the friend who would be here during the visit. but now, it'll be a different person here. how can i update the contact number so the tech knows who to call?",10
239876,Sat Nov 25 02:32:06 +0000 2017,@VerizonSupport This is by network also which is frustrating. Just saying. I would rely less on the search feature and try and figure out an on demand option for easier surfing.,this is by network also which is frustrating. just saying. i would rely less on the search feature and try and figure out an on demand option for easier surfing.,6
275603,Sat Nov 25 02:45:55 +0000 2017,"@VerizonSupport 
My mobile data will not work while I am on a phone call.
Can you DM me with some solutions.  Also the phone is sooooo slow after the upgrade.",my mobile data will not work while i am on a phone call. can you dm me with some solutions. also the phone is sooooo slow after the upgrade.,7
275601,Sat Nov 25 02:46:15 +0000 2017,@115725 how do i get this plan? The verizon website and phone support are awful https://t.co/kHrompxcUL https://t.co/F0PeP5QXw9,how do i get this plan? the verizon website and phone support are awful,7
275599,Sat Nov 25 02:52:57 +0000 2017,"@VerizonSupport yes, just clicked it. And does this plan apply to current customers who are out of contract?","yes, just clicked it. and does this plan apply to current customers who are out of contract?",6
239883,Sat Nov 25 02:56:34 +0000 2017,"@VerizonSupport Ok so, it says ""Sign in with:"" and I choose ""Repair Ticket Number and ZIP Code."" I ""sign in"" successfully.

Then, it shows me the summary of the repair appt, and says ""Sign In"" again to make changes.

I click that, and it takes me to a page that reloads endlessly.

Please help.","ok so, it says ""sign in with:"" and i choose ""repair ticket number and zip code."" i ""sign in"" successfully. then, it shows me the summary of the repair appt, and says ""sign in"" again to make changes. i click that, and it takes me to a page that reloads endlessly. please help.",10
275591,Sat Nov 25 03:27:14 +0000 2017,"@VerizonSupport I have, and I was only trying to add one single channel to watch a couple of basketball games, one of which is 1/4 of the way over already. All the deals involve adding like 100 channels.","i have, and i was only trying to add one single channel to watch a couple of basketball games, one of which is 1/4 of the way over already. all the deals involve adding like 100 channels.",1
314532,Sat Nov 25 03:44:37 +0000 2017,My parents switched from @115725 to @116021 and this is the most slow trash internet ever hahahah y’all really tragic @116021,my parents switched from to and this is the most slow trash internet ever hahahah y’all really tragic,0
314530,Sat Nov 25 03:47:49 +0000 2017,@VerizonSupport Give us a better deal then. Hit me with an offer on Twitter right now.,give us a better deal then. hit me with an offer on twitter right now.,10
314522,Sat Nov 25 03:51:52 +0000 2017,Logic and common sense is no match for the witless and unhelpful consumer service of @115722. Hours on the phone with no results. #sad.,logic and common sense is no match for the witless and unhelpful consumer service of . hours on the phone with no results. sad.,7
314520,Sat Nov 25 03:58:29 +0000 2017,@VerizonSupport I would like to finally confirm my order and set an installation date for @115722 service at my home. I’ve spent 5 hours on the phone and online trying to navigate a simple order change with no success. DM me to assist further.,i would like to finally confirm my order and set an installation date for service at my home. i’ve spent 5 hours on the phone and online trying to navigate a simple order change with no success. dm me to assist further.,7
